@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
615,'2023/11/29 08:57:23:655',2,320.733246,281.442902,315.932556,229.741257,259.522949,228.133102,273.981354,220.877167,293.278015,228.008484,276.567017,231.811737,335.057983,226.599075,353.373718,218.19696,367.33136,223.96257,352.03299,228.809219,282.215363,323.4422,306.014954,317.754944,338.489258,315.279541,360.865601,318.060242,338.910278,324.427582,307.19519,326.646729,2
616,'2023/11/29 08:57:23:677',2,320.733246,281.442902,315.932556,229.741257,259.522949,228.133102,273.981354,220.877167,293.278015,228.008484,276.567017,231.811737,335.057983,226.599075,353.373718,218.19696,367.33136,223.96257,352.03299,228.809219,282.215363,323.4422,306.014954,317.754944,338.489258,315.279541,360.865601,318.060242,338.910278,324.427582,307.19519,326.646729,2
617,'2023/11/29 08:57:23:689',2,321.464844,281.421387,316.68335,229.538651,260.441101,227.617874,274.880798,220.377838,294.095001,227.647476,277.454346,231.383041,335.543365,226.388519,353.775818,217.985352,367.612183,223.83403,352.406128,228.653671,282.860382,323.22049,306.683838,317.689331,338.909637,315.305908,361.106567,318.058044,339.296631,324.293121,307.796814,326.418518,2
618,'2023/11/29 08:57:23:711',2,321.464844,281.421387,316.68335,229.538651,260.441101,227.617874,274.880798,220.377838,294.095001,227.647476,277.454346,231.383041,335.543365,226.388519,353.775818,217.985352,367.612183,223.83403,352.406128,228.653671,282.860382,323.22049,306.683838,317.689331,338.909637,315.305908,361.106567,318.058044,339.296631,324.293121,307.796814,326.418518,2
619,'2023/11/29 08:57:23:722',2,321.330505,280.99762,316.788696,229.344315,260.727936,227.46254,275.158997,220.281494,294.357788,227.53273,277.659851,231.252655,335.934387,226.357773,354.240753,218.052811,368.175903,223.900269,352.881866,228.670486,283.049072,322.73407,306.708374,317.157135,339.028259,314.87085,361.41864,317.797363,339.431122,324.067139,307.845154,326.091827,2
620,'2023/11/29 08:57:23:744',2,321.330505,280.99762,316.788696,229.344315,260.727936,227.46254,275.158997,220.281494,294.357788,227.53273,277.659851,231.252655,335.934387,226.357773,354.240753,218.052811,368.175903,223.900269,352.881866,228.670486,283.049072,322.73407,306.708374,317.157135,339.028259,314.87085,361.41864,317.797363,339.431122,324.067139,307.845154,326.091827,2
621,'2023/11/29 08:57:23:755',2,322.319397,280.586853,317.661438,229.062332,261.334595,227.164413,275.820953,220.006317,295.001038,227.293381,278.305176,230.966354,336.580475,226.198761,354.831848,217.928711,368.686035,223.799362,353.492828,228.533691,283.539734,322.111053,307.378845,316.629028,339.802124,314.371033,362.014648,317.235107,340.132263,323.349335,308.500885,325.350098,2
622,'2023/11/29 08:57:27:122',3,399.514069,263.847168,394.732697,223.522354,333.897644,225.297195,350.372925,219.127106,368.440613,224.869934,351.559967,228.043381,410.567261,226.084824,427.334778,221.302887,440.991821,227.737381,426.720642,230.130844,348.003723,322.605438,373.0896,303.822998,412.733704,303.423035,429.381683,322.480591,413.594543,365.870514,370.901794,365.98996,1
623,'2023/11/29 08:57:27:144',3,399.514069,263.847168,394.732697,223.522354,333.897644,225.297195,350.372925,219.127106,368.440613,224.869934,351.559967,228.043381,410.567261,226.084824,427.334778,221.302887,440.991821,227.737381,426.720642,230.130844,348.003723,322.605438,373.0896,303.822998,412.733704,303.423035,429.381683,322.480591,413.594543,365.870514,370.901794,365.98996,1
624,'2023/11/29 08:57:27:155',3,392.980164,269.409302,389.518738,226.280258,330.212708,226.400696,346.345184,220.043808,364.436584,226.827499,347.500214,229.685013,406.173279,228.126144,423.321411,222.614716,437.065552,229.342972,422.417786,231.945129,343.179932,324.50293,367.770599,307.995239,407.312439,307.723267,425.006287,324.758881,408.045471,366.203766,365.753937,366.142944,1
625,'2023/11/29 08:57:27:178',3,392.980164,269.409302,389.518738,226.280258,330.212708,226.400696,346.345184,220.043808,364.436584,226.827499,347.500214,229.685013,406.173279,228.126144,423.321411,222.614716,437.065552,229.342972,422.417786,231.945129,343.179932,324.50293,367.770599,307.995239,407.312439,307.723267,425.006287,324.758881,408.045471,366.203766,365.753937,366.142944,1
626,'2023/11/29 08:57:27:189',3,386.651062,272.957581,383.820831,230.11293,324.893921,230.161118,340.941223,223.624161,359.202423,230.709274,342.100555,233.649948,401.403748,231.798309,418.863098,225.83255,432.8974,232.659134,417.911072,235.541168,338.272156,327.02243,362.295013,310.651367,401.796204,310.351349,419.965729,327.221375,402.618347,369.259796,360.326477,369.238129,1
627,'2023/11/29 08:57:27:211',3,386.651062,272.957581,383.820831,230.11293,324.893921,230.161118,340.941223,223.624161,359.202423,230.709274,342.100555,233.649948,401.403748,231.798309,418.863098,225.83255,432.8974,232.659134,417.911072,235.541168,338.272156,327.02243,362.295013,310.651367,401.796204,310.351349,419.965729,327.221375,402.618347,369.259796,360.326477,369.238129,1
628,'2023/11/29 08:57:27:222',3,380.21701,274.898865,377.676849,232.636353,319.768127,234.416992,335.623901,227.613434,353.848938,234.109055,336.727936,237.396942,396.035187,234.523346,413.517456,228.523682,427.868561,235.191177,412.695801,238.061111,333.397583,331.002228,356.884094,313.637695,396.644043,312.969055,415.627319,330.356506,397.746887,372.89386,355.0578,373.245422,1
629,'2023/11/29 08:57:27:260',3,380.21701,274.898865,377.676849,232.636353,319.768127,234.416992,335.623901,227.613434,353.848938,234.109055,336.727936,237.396942,396.035187,234.523346,413.517456,228.523682,427.868561,235.191177,412.695801,238.061111,333.397583,331.002228,356.884094,313.637695,396.644043,312.969055,415.627319,330.356506,397.746887,372.89386,355.0578,373.245422,1
630,'2023/11/29 08:57:27:272',3,373.254944,279.432037,371.059387,235.25563,314.036499,236.087173,329.541504,229.139786,347.94873,235.872925,330.926971,239.265747,390.330017,235.851532,408.103027,229.241043,422.653961,235.83783,407.086853,239.130371,328.66449,334.349243,351.513336,318.22113,390.852722,317.372253,410.70813,333.156128,392.180115,374.612732,349.983887,375.162476,1
631,'2023/11/29 08:57:27:295',3,373.254944,279.432037,371.059387,235.25563,314.036499,236.087173,329.541504,229.139786,347.94873,235.872925,330.926971,239.265747,390.330017,235.851532,408.103027,229.241043,422.653961,235.83783,407.086853,239.130371,328.66449,334.349243,351.513336,318.22113,390.852722,317.372253,410.70813,333.156128,392.180115,374.612732,349.983887,375.162476,1
632,'2023/11/29 08:57:27:305',3,355.437592,281.83606,355.013153,239.053497,301.635529,240.067642,316.554443,232.755371,334.588959,239.88739,317.792755,243.416626,377.023682,239.310211,395.183899,231.825699,410.531677,238.50473,394.044067,242.210175,316.893768,337.183167,337.276123,319.860474,376.851868,318.994202,398.621948,335.789429,378.788757,379.610718,336.205933,380.200836,1
633,'2023/11/29 08:57:27:328',3,355.437592,281.83606,355.013153,239.053497,301.635529,240.067642,316.554443,232.755371,334.588959,239.88739,317.792755,243.416626,377.023682,239.310211,395.183899,231.825699,410.531677,238.50473,394.044067,242.210175,316.893768,337.183167,337.276123,319.860474,376.851868,318.994202,398.621948,335.789429,378.788757,379.610718,336.205933,380.200836,1
634,'2023/11/29 08:57:27:339',3,347.535156,281.704163,347.601318,239.017319,294.979553,239.713287,309.746307,232.408646,327.770142,239.776672,310.862091,243.417847,370.49704,239.444794,388.897888,232.018829,404.439453,238.882233,387.755157,242.699921,311.21637,337.528351,330.868469,320.175659,369.33905,319.694122,391.512634,336.95224,371.369446,378.861572,329.870056,379.086548,1
635,'2023/11/29 08:57:27:361',3,347.535156,281.704163,347.601318,239.017319,294.979553,239.713287,309.746307,232.408646,327.770142,239.776672,310.862091,243.417847,370.49704,239.444794,388.897888,232.018829,404.439453,238.882233,387.755157,242.699921,311.21637,337.528351,330.868469,320.175659,369.33905,319.694122,391.512634,336.95224,371.369446,378.861572,329.870056,379.086548,1
636,'2023/11/29 08:57:27:372',3,337.313965,281.203674,338.334961,239.096924,288.366241,240.521927,302.628418,233.331543,320.177216,240.332962,303.638641,244.041626,362.273621,239.481705,380.479095,232.047012,396.294159,238.535934,379.377991,242.363251,304.035095,334.989197,322.432892,318.242828,361.273682,317.601807,384.476532,333.943054,363.329773,374.60376,321.990814,375.012573,1
637,'2023/11/29 08:57:27:394',3,337.313965,281.203674,338.334961,239.096924,288.366241,240.521927,302.628418,233.331543,320.177216,240.332962,303.638641,244.041626,362.273621,239.481705,380.479095,232.047012,396.294159,238.535934,379.377991,242.363251,304.035095,334.989197,322.432892,318.242828,361.273682,317.601807,384.476532,333.943054,363.329773,374.60376,321.990814,375.012573,1
638,'2023/11/29 08:57:27:405',3,327.65094,280.396454,329.172394,239.110733,281.195282,241.062958,295.08493,233.69812,312.471527,240.354019,296.189575,244.229324,354.279663,238.82991,372.583923,231.142303,388.873138,237.356964,371.40741,241.289871,297.42215,334.243713,314.559692,316.631714,353.765228,315.631439,377.974365,332.344604,356.355804,376.332886,314.293121,377.09137,1
639,'2023/11/29 08:57:27:427',3,327.65094,280.396454,329.172394,239.110733,281.195282,241.062958,295.08493,233.69812,312.471527,240.354019,296.189575,244.229324,354.279663,238.82991,372.583923,231.142303,388.873138,237.356964,371.40741,241.289871,297.42215,334.243713,314.559692,316.631714,353.765228,315.631439,377.974365,332.344604,356.355804,376.332886,314.293121,377.09137,1
640,'2023/11/29 08:57:27:438',3,319.193939,279.117554,320.963745,237.202927,273.813477,238.246613,287.339966,231.215027,304.77179,237.5867,288.682831,241.455963,346.753754,236.220154,365.248474,228.792587,381.656372,234.710464,363.891174,238.678574,291.272034,331.868652,307.696472,315.178833,346.307312,314.183228,371.124023,329.844788,349.138733,372.339386,307.74411,373.108795,1
641,'2023/11/29 08:57:27:475',3,319.193939,279.117554,320.963745,237.202927,273.813477,238.246613,287.339966,231.215027,304.77179,237.5867,288.682831,241.455963,346.753754,236.220154,365.248474,228.792587,381.656372,234.710464,363.891174,238.678574,291.272034,331.868652,307.696472,315.178833,346.307312,314.183228,371.124023,329.844788,349.138733,372.339386,307.74411,373.108795,1
642,'2023/11/29 08:57:27:490',3,309.321472,276.379852,311.984009,234.493835,265.745178,235.339294,279.136932,228.374878,296.590851,234.584259,280.401917,238.560394,338.78009,233.133667,357.557404,225.765198,374.276703,231.715775,356.134003,235.729355,282.835724,330.141327,298.61261,313.095032,336.755371,312.507996,362.24054,328.96344,339.877899,372.235657,298.436584,372.652771,1
643,'2023/11/29 08:57:27:511',3,309.321472,276.379852,311.984009,234.493835,265.745178,235.339294,279.136932,228.374878,296.590851,234.584259,280.401917,238.560394,338.78009,233.133667,357.557404,225.765198,374.276703,231.715775,356.134003,235.729355,282.835724,330.141327,298.61261,313.095032,336.755371,312.507996,362.24054,328.96344,339.877899,372.235657,298.436584,372.652771,1
644,'2023/11/29 08:57:27:522',3,300.236389,275.036865,303.34848,232.227966,258.348419,232.910828,271.378693,225.957642,288.741882,232.15831,272.726715,236.157135,330.519104,230.554825,349.265503,222.943359,366.106384,228.798981,347.795227,232.981323,275.220612,328.118652,290.538116,311.749268,328.667664,311.026398,354.803558,326.584656,331.817291,368.191284,290.64032,368.748779,1
645,'2023/11/29 08:57:27:544',3,300.236389,275.036865,303.34848,232.227966,258.348419,232.910828,271.378693,225.957642,288.741882,232.15831,272.726715,236.157135,330.519104,230.554825,349.265503,222.943359,366.106384,228.798981,347.795227,232.981323,275.220612,328.118652,290.538116,311.749268,328.667664,311.026398,354.803558,326.584656,331.817291,368.191284,290.64032,368.748779,1
646,'2023/11/29 08:57:27:574',3,293.128052,270.793213,296.090851,228.854233,251.283905,231.331253,264.348755,224.245819,281.620514,229.914352,265.605682,234.196884,323.468811,227.811127,342.063477,220.30481,359.079102,226.015823,340.813446,230.166092,268.105225,325.927032,283.416992,308.444916,322.183746,307.450989,348.611542,323.751953,325.425507,365.755768,283.64389,366.59021,1
647,'2023/11/29 08:57:27:589',3,286.250183,267.3302,289.094269,226.478729,244.282578,230.048965,257.387421,222.844086,274.650482,228.145355,258.640839,232.641113,316.696136,225.663803,335.243896,218.211884,352.437134,223.782364,334.097473,227.932953,261.561096,324.041443,276.701965,305.421204,315.743347,304.11142,342.264954,321.160645,319.176788,364.661499,276.964172,365.804443,1
648,'2023/11/29 08:57:27:610',3,286.250183,267.3302,289.094269,226.478729,244.282578,230.048965,257.387421,222.844086,274.650482,228.145355,258.640839,232.641113,316.696136,225.663803,335.243896,218.211884,352.437134,223.782364,334.097473,227.932953,261.561096,324.041443,276.701965,305.421204,315.743347,304.11142,342.264954,321.160645,319.176788,364.661499,276.964172,365.804443,1
649,'2023/11/29 08:57:27:622',3,279.77832,262.834656,282.15625,223.576279,236.708527,228.554657,250.002838,221.207092,267.347107,226.063232,251.246918,230.830826,309.915924,223.199203,328.433502,215.833145,345.887085,221.251831,327.460815,225.406403,255.061646,321.492554,270.195679,301.3508,309.709595,299.660522,336.239075,317.768311,313.372009,363.087708,270.472717,364.591614,1
650,'2023/11/29 08:57:27:644',3,279.77832,262.834656,282.15625,223.576279,236.708527,228.554657,250.002838,221.207092,267.347107,226.063232,251.246918,230.830826,309.915924,223.199203,328.433502,215.833145,345.887085,221.251831,327.460815,225.406403,255.061646,321.492554,270.195679,301.3508,309.709595,299.660522,336.239075,317.768311,313.372009,363.087708,270.472717,364.591614,1
651,'2023/11/29 08:57:27:655',3,272.113617,259.823669,274.410309,220.461258,228.945007,225.926697,242.220215,218.524429,259.56601,223.244919,243.520966,228.013,302.126312,220.30397,320.568359,212.997803,338.060669,218.399567,319.614502,222.426697,247.03186,318.897675,262.357635,298.616943,302.477844,296.791016,329.22876,314.890381,306.125549,359.899597,262.74234,361.514862,1
652,'2023/11/29 08:57:27:693',3,272.113617,259.823669,274.410309,220.461258,228.945007,225.926697,242.220215,218.524429,259.56601,223.244919,243.520966,228.013,302.126312,220.30397,320.568359,212.997803,338.060669,218.399567,319.614502,222.426697,247.03186,318.897675,262.357635,298.616943,302.477844,296.791016,329.22876,314.890381,306.125549,359.899597,262.74234,361.514862,1
653,'2023/11/29 08:57:27:705',3,263.442078,256.954071,265.94458,217.710083,221.248276,223.589005,234.303619,216.076416,251.658966,220.600403,235.6996,225.584351,294.345642,217.168732,312.848969,209.549057,330.600403,214.794556,311.918701,219.10257,240.013229,316.617981,254.787231,295.991821,294.806641,293.892578,322.079956,311.914612,298.660248,357.112732,255.340912,359.029236,1
654,'2023/11/29 08:57:27:732',3,263.442078,256.954071,265.94458,217.710083,221.248276,223.589005,234.303619,216.076416,251.658966,220.600403,235.6996,225.584351,294.345642,217.168732,312.848969,209.549057,330.600403,214.794556,311.918701,219.10257,240.013229,316.617981,254.787231,295.991821,294.806641,293.892578,322.079956,311.914612,298.660248,357.112732,255.340912,359.029236,1
655,'2023/11/29 08:57:27:757',3,250.8396,249.44722,251.903503,209.066254,206.381592,216.129257,219.346924,208.930847,236.965942,211.90863,221.224731,217.281799,280.266418,207.559586,298.599121,200.430115,316.452148,204.628052,297.845856,209.051056,227.067429,310.009033,242.436554,289.760284,283.425507,286.70575,311.35022,302.962372,287.499176,346.558716,243.634735,349.490601,1
656,'2023/11/29 08:57:27:772',3,245.881134,245.501343,247.426208,204.854935,201.972092,211.646255,215.151031,203.84729,232.920609,207.981003,216.922882,213.156754,275.99176,203.572739,294.486969,195.476135,312.495728,200.223404,293.634247,204.783463,221.443649,304.446167,236.97142,284.238647,279.041443,281.078979,307.123474,297.408295,282.894165,342.303894,238.086487,345.262085,1
657,'2023/11/29 08:57:27:794',3,245.881134,245.501343,247.426208,204.854935,201.972092,211.646255,215.151031,203.84729,232.920609,207.981003,216.922882,213.156754,275.99176,203.572739,294.486969,195.476135,312.495728,200.223404,293.634247,204.783463,221.443649,304.446167,236.97142,284.238647,279.041443,281.078979,307.123474,297.408295,282.894165,342.303894,238.086487,345.262085,1
658,'2023/11/29 08:57:27:805',3,241.621353,239.397797,242.508148,199.022751,196.267319,206.814575,209.589127,198.895111,227.501953,202.698517,211.365234,208.121811,270.76944,198.028198,289.16748,190.008423,307.173523,194.667328,288.526245,199.229675,216.634857,300.084656,232.469513,279.104187,274.649414,275.615601,302.527588,292.30545,278.584412,337.561035,233.608566,340.830994,1
659,'2023/11/29 08:57:27:828',3,241.621353,239.397797,242.508148,199.022751,196.267319,206.814575,209.589127,198.895111,227.501953,202.698517,211.365234,208.121811,270.76944,198.028198,289.16748,190.008423,307.173523,194.667328,288.526245,199.229675,216.634857,300.084656,232.469513,279.104187,274.649414,275.615601,302.527588,292.30545,278.584412,337.561035,233.608566,340.830994,1
660,'2023/11/29 08:57:27:839',3,238.775391,234.5578,238.731369,194.485062,191.755997,203.350204,205.236954,195.014496,223.303741,198.786804,207.04213,204.597504,266.636841,193.331985,284.862366,184.740326,302.869507,189.268921,284.491333,194.298767,213.445892,296.799194,229.557236,275.032898,271.562134,270.764526,299.075867,287.353699,275.637177,332.652679,230.82164,336.682526,1
661,'2023/11/29 08:57:27:860',3,238.775391,234.5578,238.731369,194.485062,191.755997,203.350204,205.236954,195.014496,223.303741,198.786804,207.04213,204.597504,266.636841,193.331985,284.862366,184.740326,302.869507,189.268921,284.491333,194.298767,213.445892,296.799194,229.557236,275.032898,271.562134,270.764526,299.075867,287.353699,275.637177,332.652679,230.82164,336.682526,1
662,'2023/11/29 08:57:27:872',3,236.472626,228.271866,236.24791,188.0327,187.840973,197.908585,201.693481,189.414658,219.953583,193.123199,203.436081,198.996796,263.776245,187.545685,281.956177,178.974121,299.956177,183.645813,281.688782,188.553329,208.476471,292.358337,225.681168,270.171753,268.625244,265.787628,296.041992,282.691101,272.377167,326.733948,226.875397,330.89502,1
663,'2023/11/29 08:57:27:909',3,236.472626,228.271866,236.24791,188.0327,187.840973,197.908585,201.693481,189.414658,219.953583,193.123199,203.436081,198.996796,263.776245,187.545685,281.956177,178.974121,299.956177,183.645813,281.688782,188.553329,208.476471,292.358337,225.681168,270.171753,268.625244,265.787628,296.041992,282.691101,272.377167,326.733948,226.875397,330.89502,1
664,'2023/11/29 08:57:27:922',3,233.47699,223.404984,233.075714,182.764328,183.955124,194.596939,197.997803,185.651962,216.453491,189.22377,199.693604,195.415314,260.759644,183.029343,278.934753,174.101013,297.211121,178.86972,278.909393,183.899429,204.263489,289.685333,222.163177,266.967133,266.084381,262.079834,294.086517,278.868835,269.605072,320.552734,223.658371,325.213928,1
665,'2023/11/29 08:57:27:944',3,233.47699,223.404984,233.075714,182.764328,183.955124,194.596939,197.997803,185.651962,216.453491,189.22377,199.693604,195.415314,260.759644,183.029343,278.934753,174.101013,297.211121,178.86972,278.909393,183.899429,204.263489,289.685333,222.163177,266.967133,266.084381,262.079834,294.086517,278.868835,269.605072,320.552734,223.658371,325.213928,1
666,'2023/11/29 08:57:27:955',3,233.708557,219.076141,232.63089,178.649841,182.026337,191.651474,196.434937,182.646088,215.074066,185.798767,198.124481,192.115433,259.916046,179.34108,278.077393,170.61795,296.344604,175.260681,278.182129,180.205978,202.097214,287.479736,220.757477,263.635254,266.006805,258.544312,293.618774,276.270721,269.486023,320.577667,222.155304,325.439911,1
667,'2023/11/29 08:57:27:977',3,233.708557,219.076141,232.63089,178.649841,182.026337,191.651474,196.434937,182.646088,215.074066,185.798767,198.124481,192.115433,259.916046,179.34108,278.077393,170.61795,296.344604,175.260681,278.182129,180.205978,202.097214,287.479736,220.757477,263.635254,266.006805,258.544312,293.618774,276.270721,269.486023,320.577667,222.155304,325.439911,1
668,'2023/11/29 08:57:27:989',3,232.982452,214.523727,231.983765,174.253967,180.616638,189.251312,195.263687,180.306534,214.083252,182.601929,196.994812,189.179657,260.384155,175.589966,278.763855,167.202209,297.622894,171.473434,278.911163,176.325287,200.307007,284.526611,219.210999,259.723145,267.433228,254.306488,296.059113,272.534271,270.981384,319.802032,220.967041,325.030212,1
669,'2023/11/29 08:57:28:010',3,232.982452,214.523727,231.983765,174.253967,180.616638,189.251312,195.263687,180.306534,214.083252,182.601929,196.994812,189.179657,260.384155,175.589966,278.763855,167.202209,297.622894,171.473434,278.911163,176.325287,200.307007,284.526611,219.210999,259.723145,267.433228,254.306488,296.059113,272.534271,270.981384,319.802032,220.967041,325.030212,1
670,'2023/11/29 08:57:28:022',3,235.107193,211.498779,233.503189,171.14386,180.356476,186.36969,195.455231,177.325378,214.557358,179.716187,197.182434,186.306915,261.594299,172.879715,280.136536,164.528,299.024597,168.981705,280.326233,173.767944,200.482635,283.122375,220.140839,257.391357,269.223053,252.016266,297.499969,271.258179,272.719025,320.648743,221.721313,325.824463,1
671,'2023/11/29 08:57:28:045',3,235.107193,211.498779,233.503189,171.14386,180.356476,186.36969,195.455231,177.325378,214.557358,179.716187,197.182434,186.306915,261.594299,172.879715,280.136536,164.528,299.024597,168.981705,280.326233,173.767944,200.482635,283.122375,220.140839,257.391357,269.223053,252.016266,297.499969,271.258179,272.719025,320.648743,221.721313,325.824463,1
672,'2023/11/29 08:57:28:055',3,238.143661,210.242401,236.236267,169.04068,180.602371,183.633423,196.227051,174.807892,215.881104,177.21489,198.014435,183.878799,264.746338,170.878632,283.850464,162.881836,302.967773,167.477631,283.950928,172.292679,201.727493,283.18158,222.154663,257.360016,271.787354,252.472992,299.985504,272.329529,275.255188,322.551453,223.512802,327.313599,1
673,'2023/11/29 08:57:28:077',3,238.143661,210.242401,236.236267,169.04068,180.602371,183.633423,196.227051,174.807892,215.881104,177.21489,198.014435,183.878799,264.746338,170.878632,283.850464,162.881836,302.967773,167.477631,283.950928,172.292679,201.727493,283.18158,222.154663,257.360016,271.787354,252.472992,299.985504,272.329529,275.255188,322.551453,223.512802,327.313599,1
674,'2023/11/29 08:57:28:089',3,243.041748,207.434219,240.346039,166.020538,183.109818,181.454285,199.119995,172.328613,219.161407,174.61972,200.916809,181.711319,268.911255,168.011734,288.18985,159.734253,307.625183,164.439133,288.563965,169.603638,206.101425,282.988617,227.022339,256.108673,276.49469,250.939606,304.688263,271.448547,280.192017,322.078796,228.300507,327.139008,1
675,'2023/11/29 08:57:28:126',3,243.041748,207.434219,240.346039,166.020538,183.109818,181.454285,199.119995,172.328613,219.161407,174.61972,200.916809,181.711319,268.911255,168.011734,288.18985,159.734253,307.625183,164.439133,288.563965,169.603638,206.101425,282.988617,227.022339,256.108673,276.49469,250.939606,304.688263,271.448547,280.192017,322.078796,228.300507,327.139008,1
676,'2023/11/29 08:57:28:139',3,249.111008,206.466263,244.984558,164.41008,185.132111,180.287292,201.736557,170.744446,222.428955,173.169937,203.680939,180.501175,273.056305,166.333862,292.640442,157.677322,312.220764,162.533371,293.188904,167.924301,210.14975,283.952209,232.215302,256.137329,282.125244,250.460663,310.000366,271.338867,286.007751,323.513672,233.378601,329.038818,1
677,'2023/11/29 08:57:28:160',3,249.111008,206.466263,244.984558,164.41008,185.132111,180.287292,201.736557,170.744446,222.428955,173.169937,203.680939,180.501175,273.056305,166.333862,292.640442,157.677322,312.220764,162.533371,293.188904,167.924301,210.14975,283.952209,232.215302,256.137329,282.125244,250.460663,310.000366,271.338867,286.007751,323.513672,233.378601,329.038818,1
678,'2023/11/29 08:57:28:172',3,264.193909,203.560181,257.377808,157.173813,193.837967,172.601593,210.859009,163.157593,232.306183,164.86853,213.283569,172.360458,283.853699,157.836716,303.428528,149.484848,322.761047,153.788483,304.182434,159.295273,221.905228,282.434265,245.963989,255.809982,295.63147,249.158768,322.782043,267.764069,299.778229,319.365784,247.164063,325.699951,1
679,'2023/11/29 08:57:28:195',3,264.193909,203.560181,257.377808,157.173813,193.837967,172.601593,210.859009,163.157593,232.306183,164.86853,213.283569,172.360458,283.853699,157.836716,303.428528,149.484848,322.761047,153.788483,304.182434,159.295273,221.905228,282.434265,245.963989,255.809982,295.63147,249.158768,322.782043,267.764069,299.778229,319.365784,247.164063,325.699951,1
680,'2023/11/29 08:57:28:205',3,271.667145,199.44574,264.697205,154.103943,199.621887,170.363968,217.134079,160.792892,238.830383,162.651596,219.516754,170.049561,291.197479,156.054596,311.010681,148.039337,330.532349,152.679047,311.699585,157.740433,227.199554,280.606323,251.970291,252.470963,303.428925,245.977112,330.571259,266.440186,307.33017,319.694275,253.124634,325.816803,1
681,'2023/11/29 08:57:28:227',3,271.667145,199.44574,264.697205,154.103943,199.621887,170.363968,217.134079,160.792892,238.830383,162.651596,219.516754,170.049561,291.197479,156.054596,311.010681,148.039337,330.532349,152.679047,311.699585,157.740433,227.199554,280.606323,251.970291,252.470963,303.428925,245.977112,330.571259,266.440186,307.33017,319.694275,253.124634,325.816803,1
682,'2023/11/29 08:57:28:239',3,281.465302,197.228989,273.538696,150.88475,206.738266,166.902191,224.625732,157.288025,246.660828,158.969772,227.136169,166.401657,299.338135,152.382141,319.200073,144.524078,338.727173,149.100143,319.960327,154.064133,235.259369,279.893066,260.845459,251.259979,312.279602,244.528061,339.011414,265.24295,316.380188,320.457092,261.789429,326.780273,1
683,'2023/11/29 08:57:28:261',3,281.465302,197.228989,273.538696,150.88475,206.738266,166.902191,224.625732,157.288025,246.660828,158.969772,227.136169,166.401657,299.338135,152.382141,319.200073,144.524078,338.727173,149.100143,319.960327,154.064133,235.259369,279.893066,260.845459,251.259979,312.279602,244.528061,339.011414,265.24295,316.380188,320.457092,261.789429,326.780273,1
684,'2023/11/29 08:57:28:272',3,290.8479,195.055847,282.22052,148.017288,213.626205,163.291336,231.9263,153.547699,254.268372,155.722931,234.443787,163.019485,307.374939,149.538635,327.373383,141.565628,346.821259,146.450821,328.147705,151.382919,242.963959,278.188263,269.268433,249.412079,320.672974,242.781219,346.772339,263.863373,324.708862,320.024872,269.97821,326.195313,1
685,'2023/11/29 08:57:28:293',3,290.8479,195.055847,282.22052,148.017288,213.626205,163.291336,231.9263,153.547699,254.268372,155.722931,234.443787,163.019485,307.374939,149.538635,327.373383,141.565628,346.821259,146.450821,328.147705,151.382919,242.963959,278.188263,269.268433,249.412079,320.672974,242.781219,346.772339,263.863373,324.708862,320.024872,269.97821,326.195313,1
686,'2023/11/29 08:57:28:305',3,300.065857,190.363678,290.956238,143.993652,220.199661,160.093933,239.04747,150.536835,261.613434,152.405258,241.47818,159.744553,315.769165,146.672638,335.81958,139.375153,355.300232,144.284332,336.661072,148.894455,249.191101,275.886078,276.546326,246.171051,329.235901,239.685181,354.916504,261.958954,333.013794,318.463806,277.159241,324.452484,1
687,'2023/11/29 08:57:28:360',3,300.065857,190.363678,290.956238,143.993652,220.199661,160.093933,239.04747,150.536835,261.613434,152.405258,241.47818,159.744553,315.769165,146.672638,335.81958,139.375153,355.300232,144.284332,336.661072,148.894455,249.191101,275.886078,276.546326,246.171051,329.235901,239.685181,354.916504,261.958954,333.013794,318.463806,277.159241,324.452484,1
